id,mass_ratio,chirp_mass,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,luminosity_distance,dec,ra,theta_jn,psi,phase,geocent_time,reference_frequency,waveform_approximant,minimum_frequency,total_mass,mass_1,mass_2,symmetric_mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source,remnant_mass,remnant_spin_mag,remnant_spin_x,remnant_spin_y,remnant_spin_z,remnant_kick_mag,remnant_kick_x,remnant_kick_y,remnant_kick_z,remnant_spin_unc_x,remnant_kick_unc_x,remnant_spin_unc_y,remnant_kick_unc_y,remnant_spin_unc_z,remnant_kick_unc_z
11,0.46060495258537276,46.861954575032925,0.2986132784628503,0.2434281775280167,1.8549810948808487,1.653406613198426,3.017497008907064,3.1296332920213854,1446.8443566970332,0.334746567113603,0.4750781806427515,2.4732501428871347,3.0480478010647976,2.9124478091309136,-0.09922644884353432,50.0,IMRPhenomPv2,20.0,117.56080720546701,80.48775063878578,37.07305656668123,0.2159051817269901,2.449619348877196,-0.2864210356862954,0.011100551116570368,-0.08372370127765494,0.23938895081519856,-0.03932846365851455,-0.020086806328307807,3.1028559794551036,6.120352988362168,-0.06365566787208485,0.28663606179038553,0.24259801694601846,0.28663606179038553,-0.2803750111469701,-0.0825163567023623,0.27461043873746627,1135.1267004103158,63.14694136548177,29.085793933559042,36.76570750624863,92.23273529904081,88.9394075367715,0.5873791222454469,-0.09631178514185461,-0.013922977072387646,0.5792619649192087,374.66418095161106,223.03605089239542,21.569012984884374,-300.2714541366266,0.0005330088300722426,3.319246341362398,0.0005344548677723401,2.851196557437243,0.00033974718231574236,5.961986197818083
12,0.5387202963138367,16.34533362483448,0.04232868841885175,0.8550324655367894,1.8576331518611264,1.5652181984344284,0.20932043567147354,3.5121695321037145,1203.8954600672027,-0.9660408317834179,1.6488697142693245,1.284488294206719,2.3705148097496545,2.4024093314702037,-0.02338649143505063,50.0,IMRPhenomPv2,20.0,39.734468253601584,25.82306111694868,13.911407136652906,0.22753278009442154,1.3395886683583593,-0.023105002915438173,-0.03338354724382869,-0.011975620107405067,-0.32987749842409425,-0.7888210224403172,0.0047694561110273506,4.106979669760378,4.316300105431851,-0.006113013080122578,0.04059929046551613,0.8550191631830982,0.4227837683261997,-0.28291970658064464,0.005578099432789468,0.23358867150678225,975.9294152201614,20.93328328429506,11.27718457373692,13.250230001601157,32.21046785803198,30.885571966121443,0.6382521979819291,-0.03366436811064987,-0.07520029496680491,0.6329119166087647,789.9463216683316,219.12985322307256,148.97475111421193,-744.1799661870915,0.0005891042571561758,5.692133105613032,0.0006006040715900037,6.968575908025446,0.00040393762045304364,11.27815027619883
13,0.23755313873901096,16.649023844149447,0.6117898179795074,0.8562574829851046,2.284259409150338,2.231038056908019,0.44356883098687255,2.5123039483479213,1930.5491723421296,-0.2181022555776815,0.020954785265089537,0.7909466541382845,2.606170716242476,3.512755480980917,0.01743814845242617,50.0,IMRPhenomPv2,20.0,50.93413542098293,41.157130006459056,9.77700541452388,0.15510759395274398,0.701717886401982,-0.4614947628085227,-0.03158382169938619,-0.40038959463323426,-0.5896172027901441,-0.33128016416744616,-0.5251493922410103,3.20992419681485,3.653493027801723,-0.42433772306703166,0.46257426851569816,0.676309835058521,0.46257426851569816,-0.6544561267063221,-0.613307798969794,0.3525047733704347,1427.3880641124279,30.430302958484727,7.228813980567058,12.309770857710296,37.659116939051785,36.988450077587125,0.38094355940604563,-0.2949245154258433,-0.05407668421060307,0.23497497287703992,388.14599896318776,221.72300327416116,-283.3945619439651,-145.54637951802653,0.0008651614048198633,21.373614389607596,0.0008069484499217079,20.075969761476635,0.0008051002667614394,55.57399334508568
14,0.8361628250587582,68.76804840076412,0.016892610339228745,0.8263069882284743,1.0263188866470134,1.6815485970810766,3.86825622208791,1.6155887683146175,1852.437879935081,-0.6933164321621461,3.186682197202076,1.3439006025190487,1.803973658900076,2.768707944098296,-0.01043358377860762,50.0,IMRPhenomPv2,20.0,158.74703217543816,86.45585784058022,72.29117433485794,0.24800959007129766,1.1006195920626642,-0.004570926407477918,-0.013707896536915816,0.008749885049739241,-0.3234393813775834,0.7548704051680384,-0.09132840067985214,4.390531571265877,1.9756024861741999,-0.03682436412939599,0.014449906424934648,0.8212443984737261,0.6694079933977798,0.5179711645523417,-0.11052599334256126,0.34022565613464933,1382.1835858070247,64.50843366924339,53.93955413699006,51.31079836144784,118.44798780623346,112.69966346885212,0.6837356273008242,-0.05873994148670712,0.10033042158445152,0.6737787721643329,1392.608661690655,-21.068642366396077,333.0895481038687,1352.0230581867438,0.0005715850143315708,4.720506972820061,0.0005811370344059927,5.918652267049197,0.0003967995725277205,12.273239515819983
15,0.4412100175660426,61.19382201679332,0.009670007330242312,0.32719296651096963,2.398182432251714,1.1187467119709569,4.870104742891705,4.7855585947753445,1788.978452434175,-1.015443535628744,5.895400582387074,0.5146202111024047,2.2310081795597405,4.923592401558562,-0.030535381628281025,50.0,IMRPhenomPv2,20.0,155.02191124506317,107.56372031528664,47.458190929776514,0.21241775771981777,0.5614349945892962,-0.00261869013032807,-0.005997944952401925,-0.007118718994047923,-0.28488879826013586,0.07394007303729484,0.14292122151515363,4.3007359676379044,2.887655403350024,0.0388142983877434,0.0065446834645169335,0.2943276435791665,0.1162296361116057,-0.7361647981159847,0.43681018892061657,0.33017017016279704,1344.924505942844,80.86463125400122,35.67828537604944,46.004506332677664,116.54291663005067,112.32206222319246,0.6053251892836207,-0.019246798689108686,-0.0005382477977070631,0.6050188888049532,171.89067665953408,143.4586594558003,92.54806762600852,-20.021811314388252,0.0005176134280945548,1.5335221543962474,0.0005213802497761711,1.4699912563185946,0.00032107290726197257,2.4288235503204287
16,0.7668424169655221,30.975823603826896,0.2533207893691334,0.3690356377691374,1.5261909550087036,0.6089497406543661,3.627895342651106,1.5961252952229972,1568.3000706277178,-0.6869573475602246,2.5233171394075966,1.1024665196648096,0.6005590215209001,1.498214620429006,-0.005612157775740562,50.0,IMRPhenomPv2,20.0,71.91782860178166,40.70415556657142,31.213673035210242,0.2456464507262696,1.0441826873064866,-0.22408020184995064,-0.11760906488808026,0.0112957213863268,0.11939318558444431,0.17408203576221526,0.30270119590869676,3.6249240561453075,0.9696340916168271,0.13777110835575773,0.2530688226648302,0.2110907102151081,0.2530688226648302,0.04459058182495605,0.8202492250844935,0.2946082865215967,1211.4089562618396,31.441290767523906,24.11051540468379,23.926792317276085,55.5518061722077,52.75377231974649,0.7113378670375775,-0.035441594309446336,-0.011982786261798651,0.7103533397597135,159.45063903333747,27.68623901892611,109.38922792675679,-112.65866709097276,0.0005311141212480146,2.1924734346872397,0.0005357677427185186,2.898883399381829,0.0003385755041988269,5.293954598074411
17,0.4923780410360285,44.70121725700893,0.8586006071058869,0.8066748956300138,0.5648660919356933,0.5400074599572265,2.835573999080592,5.959288728437753,1566.3886853116903,-0.8683103592922863,4.663246171567416,0.8503511586316451,0.7216855984864461,5.387462585455712,0.09181862188195207,50.0,IMRPhenomPv2,20.0,110.55916857825851,74.08254848182226,36.47662009643625,0.22107568318383575,0.9083328398233319,-0.42853553247634596,-0.16613183000376142,0.7252258372310061,0.4139015127420079,0.026449617367083705,0.6918889670537507,3.511427702006315,0.06381639390732197,0.7142270538257274,0.4596112352142668,0.41474575888004894,0.4596112352142668,0.8446602893463451,0.8577048459074517,0.29429601465458083,1210.2244476730582,57.23771659885182,28.18259477231803,34.537089468624146,85.42031137116984,79.68535954125652,0.8806821787956259,-0.11308073641798352,-0.06966799738450492,0.8706091070278383,1541.5339327868414,235.24355367126466,166.56874069069434,-1514.345466204491,0.0008861957660767485,26.627876356406215,0.0008051345843715238,22.693803818488405,0.0009514080567946379,66.73384018102887
18,0.9321672605486945,25.41662101141416,0.8491546000355851,0.5952143652612197,0.6352200261079598,0.8813507313947011,0.19556765450436064,2.159287260400234,1820.7787630073199,0.7401328936338949,0.5535874792864621,0.4929935707954207,1.6285748200575578,1.096885220223589,0.007952409328297244,50.0,IMRPhenomPv2,20.0,58.4352852760308,30.243388587091793,28.191896688939007,0.24969187333465745,0.3351349108173638,-0.12857505164870905,-0.48716844774992757,0.6835194908501527,-0.028672492272435224,-0.45837078691999783,0.37862151351784756,4.454349669176689,4.649917323681049,0.5364225401462155,0.5038498192810454,0.45926668735580084,0.5038498192810454,0.8049411624473435,0.6361095020811254,0.3352181944566033,1363.656325585377,22.650521624594855,21.11407469279755,19.035556223646292,43.7645963173924,40.69156890580125,0.8685097994036631,-0.03731675111233047,-0.16074247485038146,0.8526890338954677,190.25300924255305,37.529799194494416,15.900071007615468,-185.83570550413796,0.0007701951625092635,20.754942202385568,0.0007504833182579225,24.778015806025927,0.0007767493976531185,65.56011300930466
19,0.6426990999217893,63.10204828007687,0.5648627402045875,0.26036075210648285,2.1348856053683245,0.5698756397291272,4.298690229395461,6.067600243889975,1983.4194114499578,1.0965287223399989,2.224526181802914,2.7679469592902004,2.7911964499921105,1.0280401616305164,0.08373739706178918,50.0,IMRPhenomPv2,20.0,149.24798093175593,90.85533737667586,58.39264355508008,0.23817252085930568,2.7296397970974655,-0.4320400342448044,0.20299314104153662,-0.30200183570845124,0.10580532716444624,0.09239883125475631,0.21921544189183612,2.7023562813309265,0.7178612035468008,-0.09807777244370657,0.4773518686463487,0.14047174546370683,0.4773518686463487,-0.5346464091419258,0.8419680774396479,0.3607566851575762,1457.5856417867174,66.76824620277708,42.91189173788125,46.372763748553346,109.68013794065833,105.09492598835959,0.619528276939098,-0.12510013691254224,0.04750550225158909,0.6049036856619533,747.2390467460295,287.7534615290082,-33.428260955156404,-688.8009071781936,0.0005440995618012631,4.4254652402638195,0.0005457205873453818,4.344665647726175,0.00036687235043493765,9.846432218403807
20,0.1530511818832932,40.20701926166684,0.486414946919568,0.7370057746522135,2.567160619946959,1.8786896087070537,4.765862204812411,2.911189802446754,1810.6937294598108,0.9189914450804818,5.548669462315256,1.6826325663758948,1.4760402186970896,1.32139792190213,-0.08474888473280368,50.0,IMRPhenomPv2,20.0,147.10186122520065,127.57617661423954,19.52568461096111,0.1151170142878851,1.3486459788740783,0.04826463024580443,-0.25985320275774304,-0.4083458571732365,-0.682694963442,-0.16498335544364734,-0.223350825358204,4.896034289897618,3.3787111875304423,-0.3837903918940778,0.26429748677621007,0.7023474358766597,0.26429748677621007,-0.8395010469132628,-0.3030516626054947,0.3336192790693511,1357.7291156805122,95.66161693708186,14.641123533087237,30.148798755912395,110.3027404701691,,,,,,,,,,,,,,,
21,0.6880174504213046,68.15723116386825,0.4179903201639931,0.05793263184604574,0.8917347053244621,1.9300492297617329,3.1884913399075065,4.440450451260939,1437.3497599957211,1.3673883175539765,5.32994359897594,1.3761953949094492,2.6276128061098176,6.156804763249942,-0.033491514836709965,50.0,IMRPhenomPv2,20.0,159.88384556726356,94.71693881325628,65.16690675400729,0.24146021866545675,1.5089621215273006,0.04435902729959163,0.3222253568192472,0.26252429196274474,-0.004869415013335714,-0.054015155444347186,-0.02036766094475224,1.4339916146770033,4.622482954584509,0.14722062603468108,0.32526435999084974,0.054234197885182085,0.32526435999084974,0.6280630897379316,-0.35157492928818934,0.27303350952140354,1129.0745707301471,74.40254958321174,51.19025246908603,53.53922787899898,125.59280205229777,119.28670806835908,0.7314093729027752,0.003403549431914804,0.07884635813084365,0.7271391465399165,387.3437398447982,27.878754791188257,-27.796932747152628,-385.33787558206336,0.0005337843823481019,2.655361142250268,0.0005385653207295872,3.499362844257853,0.0003496825674080067,7.085408415531889
22,0.6390622171731063,41.69263691124652,0.0443953264207104,0.10825361681937856,1.09575118753059,1.5021021082778556,2.745414403888901,0.20201733116959605,1738.2678736381336,-0.2775279893755058,2.4784387204238296,0.9453261052999404,1.420131652898465,1.2569624915145667,0.09779689055670926,50.0,IMRPhenomPv2,20.0,98.68428653450997,60.207773384411816,38.47651315009815,0.2378768962310928,0.9435944876038714,0.03574223024216016,0.016766806569727156,0.02030547174461091,-0.10790101511442882,-0.004582948028600602,0.007430550391443754,0.43862636855387827,3.1840407724427795,0.015285603859378948,0.039479524126187666,0.10799829848361987,0.06480768019462706,0.45737858873222337,0.06864020445470792,0.3220816732176275,1314.7961309405155,45.540131600100494,29.102977470715263,31.5355985608489,74.64310907081575,71.32490429716157,0.6651292805076257,-0.0014549757918413853,0.00441625316154017,0.6651130276442119,104.78403027261027,82.65535505636795,59.691263722914385,24.18136298554185,0.0005109784345488564,1.2161764090701743,0.0005166301495912251,1.1870533977069622,0.0003145160115612194,1.4643798115593465
23,0.8482366160868097,27.547149525274804,0.2657321869434132,0.2715875850891025,0.7765673354697076,1.4718895416278919,3.00836176935152,4.7935364071187125,1136.527920908179,-0.8415918481316067,0.6151409252902876,1.1282353388182385,1.5198622775524002,4.406307932401122,-0.0291210480822455,50.0,IMRPhenomPv2,20.0,63.54414503741718,34.38095776500544,29.163187272411736,0.24831438311918486,1.137074699211987,-0.026082960420222564,0.18439884130555315,0.18955300493164348,0.001968974540393599,-0.2702530852618397,0.026818080099936338,1.7113127511824473,4.719674520533967,0.11486683068483637,0.1862344047138269,0.27026025781509927,0.2239287587414719,0.7133234671794131,0.09874560389473568,0.2219497339576073,930.0938381835215,28.13614734679275,23.86611041516335,22.543602866589346,52.0022577619561,49.333186479204144,0.7203679415333185,-0.0066583740037910585,-0.0008562418801295671,0.72033666024604,687.2598351944621,31.99111200862808,4.113631177627795,-686.5025330342962,0.0005279507077085376,2.400423004226279,0.0005350442164668493,3.5821819836687463,0.0003393740676891878,7.054432609167004
24,0.4574414185626575,51.8884113624468,0.09520122898375932,0.4083646684425947,1.937079408686944,0.8432023083576862,3.507298740000491,2.3647366606463334,1933.9475057376108,-0.7653108862756386,4.944907652315958,1.8557313157190412,2.715705889026067,3.325270189821533,-0.002358702375091351,50.0,IMRPhenomPv2,20.0,130.37022420411188,89.45143354899591,40.918790655115984,0.21535416221338063,1.8361440921670011,-0.0848023290866876,0.026632607626950116,-0.03409608764184294,0.30438247527295487,0.018714151295254056,0.271593062724801,2.8372916276595586,0.0614050604804639,0.061849366358522714,0.08888605519167753,0.3049572276762639,0.1254117589074847,-0.35814755760831085,0.6650748306913818,0.3530365971377286,1429.3386380820343,66.11161422996635,30.242190596822986,38.34959931772264,96.35380482678933,92.75875852749498,0.6093979450075712,-0.013729288868253111,0.008946792795259178,0.6091775741976239,185.79699192770588,141.22706201454076,109.08479068066148,-51.72956220848315,0.0005219020097538803,2.4309247109054306,0.0005245551932999631,2.012699202905832,0.0003257539395234409,4.821126032433554
25,0.2717337022746808,28.69235751041501,0.1895857465776525,0.7102711392481557,0.9630724419829136,2.676873228728185,5.1750082107990965,2.7462293346416424,1940.2232270286795,-0.2984001823069801,3.8855839002547716,1.550980142495244,2.345066117291896,2.023600410728123,-0.04399588220398698,50.0,IMRPhenomPv2,20.0,83.66726004465714,65.78992118790755,17.877338856749585,0.1680161947513935,1.4811188548408936,-0.10179668274159434,-0.11773429341064953,0.10825353039651014,-0.3084034850735413,0.07884940163973109,-0.6349450003775314,3.999462133983519,2.891285037603028,-0.050547080085946126,0.15564038184898457,0.31832363679822717,0.15564038184898457,0.571000364482414,-0.8939473467127506,0.3540182115691118,1432.9373253943495,48.58865311099954,13.203174598392092,21.190525552211525,61.79182770939163,60.2829410056945,0.5411545261082481,-0.061846871344228095,-0.06949216974075006,0.53309851245065,154.43939014640824,141.4145156039002,15.227572285231709,-60.179573341847444,0.0005488372258025323,4.031946871828068,0.000548223615110512,4.137000206818451,0.00035862108002285205,10.53566202217957
26,0.9406659010426874,56.90502357497146,0.17206741271373552,0.5964078305984444,1.896733940480208,2.375840543560803,3.820063454444513,0.4983409701786966,375.92309919366,-1.3380290384730682,6.030441362874665,1.7243301013688956,2.6746315897336235,4.0107973653806885,0.06391123925372036,50.0,IMRPhenomPv2,20.0,130.8067926277954,67.40304580892315,63.403746818872236,0.24976630621547544,1.6689028748894192,-0.02104759976995377,0.16164367908637334,-0.05509549957432458,0.2988055876814241,-0.2856221675314994,-0.42992731779233284,1.7002776912012223,5.520341145645734,-0.23678133732417633,0.16300822201550022,0.41335795845130785,0.38544988529708873,-0.32019717566152783,-0.7208612894316586,0.08014988970608648,348.0286334136955,62.40156708923409,58.6990263324701,52.68252500627998,121.1005934217042,115.8641588521451,0.6163066098198658,0.05128069933962392,-0.007959853552889709,0.6141178778657336,739.9804769181795,-103.60415065088823,3.8489033840043065,-732.6816990553981,0.0005364601116211746,4.086097247126663,0.0005396510899559096,4.5848578347058755,0.00035033450359425104,10.063551353048727
